feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
"phòng thực hành quá nhỏ , ít thiết bị , khó khăn cho việc thực hành .",0,2,train,phòng thực hành quá nhỏ ít thiết bị khó khăn cho việc thực hành,Tiêu cực,Cơ sở vật chất,14
trang thiết bị cần được sửa chữa và bổ sung thêm .,0,2,train,trang thiết bị cần được sửa chữa và bổ sung thêm,Tiêu cực,Cơ sở vật chất,11
trang bị thêm thiết bị nghe nhìn .,0,2,train,trang bị thêm thiết bị nghe nhìn,Tiêu cực,Cơ sở vật chất,7
"máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu .",0,2,train,máy móc trong phòng còn gặp trục trặc phòng học rất bụi do lâu ngày không được dọn dẹp máy cấu hình còn yếu,Tiêu cực,Cơ sở vật chất,24
"phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy .",1,2,train,phòng máy wzjwz26 khá tốt đáp ứng nhu cầu của sinh viên mong rằng các phòng máy khác cũng có được trang bị như vậy,Tích cực,Cơ sở vật chất,25
điều kiện cơ sở vật chất còn ảnh hưởng đến chất lượng môn học .,0,2,train,điều kiện cơ sở vật chất còn ảnh hưởng đến chất lượng môn học,Tiêu cực,Cơ sở vật chất,14
cần nâng cao cơ sở vật chất của phòng học .,0,2,train,cần nâng cao cơ sở vật chất của phòng học,Tiêu cực,Cơ sở vật chất,10
máy chiếu mờ !,0,2,train,máy chiếu mờ,Tiêu cực,Cơ sở vật chất,3
"mạng wifi thì không vào được , mạng dây thì cột chặt vào pc .",0,2,train,mạng wifi thì không vào được mạng dây thì cột chặt vào pc,Tiêu cực,Cơ sở vật chất,13
phòng thiếu quạt .,0,2,train,phòng thiếu quạt,Tiêu cực,Cơ sở vật chất,3
một số phòng thực hành nên thay dàn máy phù hợp hơn .,0,2,train,một số phòng thực hành nên thay dàn máy phù hợp hơn,Tiêu cực,Cơ sở vật chất,12
"phòng thực hành quy mô chưa lớn , vẫn còn các máy tính không sử dụng được .",0,2,train,phòng thực hành quy mô chưa lớn vẫn còn các máy tính không sử dụng được,Tiêu cực,Cơ sở vật chất,16
"cần trang bị máy bàn cấu hình cao hơn , vì chạy chương trình không nổi .",0,2,train,cần trang bị máy bàn cấu hình cao hơn vì chạy chương trình không nổi,Tiêu cực,Cơ sở vật chất,15
"phòng thực hành còn sơ sài , máy tính cũ kỹ .",0,2,train,phòng thực hành còn sơ sài máy tính cũ kỹ,Tiêu cực,Cơ sở vật chất,10
đề nghị có màn che bớt ánh sáng .,0,2,train,đề nghị có màn che bớt ánh sáng,Tiêu cực,Cơ sở vật chất,8
ic được cấp thường hư một phần .,0,2,train,ic được cấp thường hư một phần,Tiêu cực,Cơ sở vật chất,7
"đồng thời thiết bị ở phòng thực hành hay hỏng hóc , gây gián đoạn và ảnh hưởng tới kết quả và thời gian làm thực hành .",0,2,train,đồng thời thiết bị ở phòng thực hành hay hỏng hóc gây gián đoạn và ảnh hưởng tới kết quả và thời gian làm thực hành,Tiêu cực,Cơ sở vật chất,26
"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .",0,2,train,phòng máy quá nóng nhỏ trang thiết bị ít máy rất cũ hư nhiều,Tiêu cực,Cơ sở vật chất,14
mong nhà trường có thể trang bị thêm phòng máy tốt hơn để khi chạy chương trình có thể chạy nhanh hơn .,0,2,train,mong nhà trường có thể trang bị thêm phòng máy tốt hơn để khi chạy chương trình có thể chạy nhanh hơn,Tiêu cực,Cơ sở vật chất,22
"cần cải thiện chất lượng phòng học , máy chiếu .",0,2,train,cần cải thiện chất lượng phòng học máy chiếu,Tiêu cực,Cơ sở vật chất,9
mỗi khi lấy micro lại phải lấy thêm cả loa .,2,2,train,mỗi khi lấy micro lại phải lấy thêm cả loa,Trung lập,Cơ sở vật chất,10
"lớp rất đông sinh viên , ngồi xa sẽ không thấy rõ slide thầy chiếu trên bảng vì chữ nhỏ và mờ tại phòng wzjwz166 gây khó tiếp thu bài học .",0,2,train,lớp rất đông sinh viên ngồi xa sẽ không thấy rõ slide thầy chiếu trên bảng vì chữ nhỏ và mờ tại phòng wzjwz166 gây khó tiếp thu bài học,Tiêu cực,Cơ sở vật chất,30
"máy nghe nên được trang bị tốt hơn , phòng học nên sáng hơn .",0,2,train,máy nghe nên được trang bị tốt hơn phòng học nên sáng hơn,Tiêu cực,Cơ sở vật chất,13
cơ sở vật chất cần chuẩn bị tốt hơn để giảng viên có điều kiện tốt để giảng dạy .,0,2,train,cơ sở vật chất cần chuẩn bị tốt hơn để giảng viên có điều kiện tốt để giảng dạy,Tiêu cực,Cơ sở vật chất,19
các trang bị để nghe không rõ .,0,2,train,các trang bị để nghe không rõ,Tiêu cực,Cơ sở vật chất,7
ở giảng đường lâu lâu cúp điện rất nóng .,0,2,train,ở giảng đường lâu lâu cúp điện rất nóng,Tiêu cực,Cơ sở vật chất,9
"cơ sở vật chất cần được cải thiện , tránh việc học ở các giảng đường .",0,2,train,cơ sở vật chất cần được cải thiện tránh việc học ở các giảng đường,Tiêu cực,Cơ sở vật chất,15
đề nghị trang bị loa và micro mới .,0,2,train,đề nghị trang bị loa và micro mới,Tiêu cực,Cơ sở vật chất,8
phòng học và các thiết bị giảng dạy cần được nâng cấp tốt hơn .,0,2,train,phòng học và các thiết bị giảng dạy cần được nâng cấp tốt hơn,Tiêu cực,Cơ sở vật chất,14
phòng thực hành cần được nâng cấp .,0,2,train,phòng thực hành cần được nâng cấp,Tiêu cực,Cơ sở vật chất,7
phòng lab cần có thêm thiết bị thật để thực hành .,0,2,train,phòng lab cần có thêm thiết bị thật để thực hành,Tiêu cực,Cơ sở vật chất,11
máy chiếu bị ảnh hưởng bởi ánh sáng nên xem slide không rõ .,0,2,train,máy chiếu bị ảnh hưởng bởi ánh sáng nên xem slide không rõ,Tiêu cực,Cơ sở vật chất,13
"chất lượng âm thanh chưa tốt , còn quá rè .",0,2,train,chất lượng âm thanh chưa tốt còn quá rè,Tiêu cực,Cơ sở vật chất,9
phòng wzjwz55 thiết bị thường bị trục trặc .,0,2,train,phòng wzjwz55 thiết bị thường bị trục trặc,Tiêu cực,Cơ sở vật chất,8
quạt của phòng bị hư nên học hơi bị nóng .,0,2,train,quạt của phòng bị hư nên học hơi bị nóng,Tiêu cực,Cơ sở vật chất,10
"đổi phòng thực hành , máy thực hành bị hư rất nhiều .",0,2,train,đổi phòng thực hành máy thực hành bị hư rất nhiều,Tiêu cực,Cơ sở vật chất,11
"đề nghị trường có biện pháp nâng cấp phòng học vì phòng quá dơ , quá bụi , máy chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ .",0,2,train,đề nghị trường có biện pháp nâng cấp phòng học vì phòng quá dơ quá bụi máy chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ,Tiêu cực,Cơ sở vật chất,29
"phòng học còn bụi và nóng , máy chiếu tuy vẫn nhìn được nhưng như vậy vẫn là mờ , ngồi xa sẽ không thấy .",0,2,train,phòng học còn bụi và nóng máy chiếu tuy vẫn nhìn được nhưng như vậy vẫn là mờ ngồi xa sẽ không thấy,Tiêu cực,Cơ sở vật chất,23
nhà trường cần trang bị máy chiếu tốt hơn được không ạ .,0,2,train,nhà trường cần trang bị máy chiếu tốt hơn được không ạ,Tiêu cực,Cơ sở vật chất,12
"phòng thực hành quá bé , bụi bặm , quạt không quay , đề nghị phòng đào tạo chia ca thực hành nếu không sẽ không đủ chỗ ngồi .",0,2,train,phòng thực hành quá bé bụi bặm quạt không quay đề nghị phòng đào tạo chia ca thực hành nếu không sẽ không đủ chỗ ngồi,Tiêu cực,Cơ sở vật chất,26
nhất thiết phải đảm bảo yêu cầu về cơ sở vật chất phù hợp với môn học .,0,2,train,nhất thiết phải đảm bảo yêu cầu về cơ sở vật chất phù hợp với môn học,Tiêu cực,Cơ sở vật chất,17
"cần thêm thiết bị để làm các bài tập thực hành về ảo hóa , quản trị .",0,2,train,cần thêm thiết bị để làm các bài tập thực hành về ảo hóa quản trị,Tiêu cực,Cơ sở vật chất,16
một số phòng thì quạt đã bị hỏng .,0,2,train,một số phòng thì quạt đã bị hỏng,Tiêu cực,Cơ sở vật chất,8
"môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66 , mong trường nhanh chóng giải quyết !",0,2,train,môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66 mong trường nhanh chóng giải quyết,Tiêu cực,Cơ sở vật chất,19
"mong ban quản lý cơ sở ý kiến giúp chúng em , em xin cảm ơn !",2,2,train,mong ban quản lý cơ sở ý kiến giúp chúng em em xin cảm ơn,Trung lập,Cơ sở vật chất,15
sử dụng trang thiết bị hiệu quả cho quá trình học tập .,1,2,train,sử dụng trang thiết bị hiệu quả cho quá trình học tập,Tích cực,Cơ sở vật chất,12
phòng máy cần được nâng cấp nhiều máy không hoạt động được .,0,2,train,phòng máy cần được nâng cấp nhiều máy không hoạt động được,Tiêu cực,Cơ sở vật chất,12
máy chiếu rất mờ .,0,2,train,máy chiếu rất mờ,Tiêu cực,Cơ sở vật chất,4
cần tăng cường chất lượng phòng máy .,0,2,train,cần tăng cường chất lượng phòng máy,Tiêu cực,Cơ sở vật chất,7
nâng cấp trang thiết bị phòng học doubledot máy chiếu và quạt .,0,2,train,nâng cấp trang thiết bị phòng học doubledot máy chiếu và quạt,Tiêu cực,Cơ sở vật chất,12
"cần có các phần mềm , thiết bị mô phỏng những bài lý thuyết đã học để sinh viên có được một cái nhìn trực quan , sinh động và dễ hiểu hơn .",0,2,train,cần có các phần mềm thiết bị mô phỏng những bài lý thuyết đã học để sinh viên có được một cái nhìn trực quan sinh động và dễ hiểu hơn,Tiêu cực,Cơ sở vật chất,31
nâng cao cơ sở vật chất .,0,2,train,nâng cao cơ sở vật chất,Tiêu cực,Cơ sở vật chất,6
"vì phòng học lớn , chất lượng không hiệu quả .",1,2,train,vì phòng học lớn chất lượng không hiệu quả,Tích cực,Cơ sở vật chất,9
nâng cao chất lượng cơ sở vật chất .,0,2,train,nâng cao chất lượng cơ sở vật chất,Tiêu cực,Cơ sở vật chất,8
nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ .,0,2,train,nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ,Tiêu cực,Cơ sở vật chất,13
"phòng thực hành có rất nhiều máy bị hư hỏng , chúng em không thể sử dụng chuột được , visual thì phiên bản cũ quá , không còn phù hợp cho học tập nữa .",0,2,train,phòng thực hành có rất nhiều máy bị hư hỏng chúng em không thể sử dụng chuột được visual thì phiên bản cũ quá không còn phù hợp cho học tập nữa,Tiêu cực,Cơ sở vật chất,32
đề nghị thầy đừng nghỉ nhiều quá mất bài của chúng em .,0,2,train,đề nghị thầy đừng nghỉ nhiều quá mất bài của chúng em,Tiêu cực,Cơ sở vật chất,12
"em thấy bất cập là khi giải bài trên bảng ở giảng đường 1 , khoảng cách thì xa trong khi chữ viết của sinh viên lại rất mờ và nhỏ , khó có thể thấy rõ .",0,2,train,em thấy bất cập là khi giải bài trên bảng ở giảng đường 1 khoảng cách thì xa trong khi chữ viết của sinh viên lại rất mờ và nhỏ khó có thể thấy rõ,Tiêu cực,Cơ sở vật chất,35
"đặc biệt là khi kiểm tra nghe cuối kỳ , có thể ví von âm thanh với máy nổ .",0,2,train,đặc biệt là khi kiểm tra nghe cuối kỳ có thể ví von âm thanh với máy nổ,Tiêu cực,Cơ sở vật chất,18
nên dạy thực tế hơn một chút và máy chiếu nên rõ hơn .,0,2,train,nên dạy thực tế hơn một chút và máy chiếu nên rõ hơn,Tiêu cực,Cơ sở vật chất,13
"điều quan trọng là rất chật mà lớp thì đông , làm thầy phải chia ca và có bạn phải làm bài tập ngoài hành lang sau đó mới vào nộp .",0,2,train,điều quan trọng là rất chật mà lớp thì đông làm thầy phải chia ca và có bạn phải làm bài tập ngoài hành lang sau đó mới vào nộp,Tiêu cực,Cơ sở vật chất,30
em chỉ có ý kiến là các trang thiết bị trong các phòng học anh văn như vậy là chưa đảm bảo .,0,2,train,em chỉ có ý kiến là các trang thiết bị trong các phòng học anh văn như vậy là chưa đảm bảo,Tiêu cực,Cơ sở vật chất,22
phòng học khác phải có màn che .,0,2,train,phòng học khác phải có màn che,Tiêu cực,Cơ sở vật chất,7
không có đủ ổ cắm điện sử dụng .,0,2,train,không có đủ ổ cắm điện sử dụng,Tiêu cực,Cơ sở vật chất,8
"phòng máy chất lượng còn thấp , cấu hình yếu và bị nhiễm virus , một số kit không nhận driver hoặc bị hư , thiếu kit và phòng thực hành còn nhỏ .",0,2,train,phòng máy chất lượng còn thấp cấu hình yếu và bị nhiễm virus một số kit không nhận driver hoặc bị hư thiếu kit và phòng thực hành còn nhỏ,Tiêu cực,Cơ sở vật chất,30
"cần trang bị thêm trang thiết bị , cải tiến giáo trình .",0,2,train,cần trang bị thêm trang thiết bị cải tiến giáo trình,Tiêu cực,Cơ sở vật chất,11
máy tính tệ quá !,0,2,train,máy tính tệ quá,Tiêu cực,Cơ sở vật chất,4
nên nâng cấp phòng lab .,0,2,train,nên nâng cấp phòng lab,Tiêu cực,Cơ sở vật chất,5
một số máy chiếu tại số phòng anh văn hơi mờ .,0,2,train,một số máy chiếu tại số phòng anh văn hơi mờ,Tiêu cực,Cơ sở vật chất,11
phòng máy đôi khi quá nhiều máy hoạt động không ổn .,0,2,train,phòng máy đôi khi quá nhiều máy hoạt động không ổn,Tiêu cực,Cơ sở vật chất,11
cần tăng cường chất lượng wifi để sinh viên có thể tìm kiếm tài liệu trong quá trình thực hành .,0,2,train,cần tăng cường chất lượng wifi để sinh viên có thể tìm kiếm tài liệu trong quá trình thực hành,Tiêu cực,Cơ sở vật chất,20
có nhiều thời gian chết trong giờ học .,0,2,train,có nhiều thời gian chết trong giờ học,Tiêu cực,Cơ sở vật chất,8
phòng học cần lắp thêm quạt và màn che để theo dõi bài giảng của giáo viên tốt hơn .,0,2,train,phòng học cần lắp thêm quạt và màn che để theo dõi bài giảng của giáo viên tốt hơn,Tiêu cực,Cơ sở vật chất,19
"hệ thống máy tính quá tệ , thua cả hệ thường trong khi em học chất lượng cao .",0,2,train,hệ thống máy tính quá tệ thua cả hệ thường trong khi em học chất lượng cao,Tiêu cực,Cơ sở vật chất,17
"lớp học sạch sẽ , thoáng mát .",1,2,train,lớp học sạch sẽ thoáng mát,Tích cực,Cơ sở vật chất,6
mong phòng thiết bị chuẩn bị tốt hơn .,0,2,train,mong phòng thiết bị chuẩn bị tốt hơn,Tiêu cực,Cơ sở vật chất,8
cơ sở vật chất cần được cải thiện .,0,2,train,cơ sở vật chất cần được cải thiện,Tiêu cực,Cơ sở vật chất,8
"toàn bộ các sinh viên đều phải tự mang laptop lên phòng thực hành học , tuy nhiên mạng để đáp ứng cho nhu cầu sử dụng nhiều laptop trong phòng thực hành lại không có .",0,2,train,toàn bộ các sinh viên đều phải tự mang laptop lên phòng thực hành học tuy nhiên mạng để đáp ứng cho nhu cầu sử dụng nhiều laptop trong phòng thực hành lại không có,Tiêu cực,Cơ sở vật chất,35
"máy chiếu của phòng bị mờ , nên sửa lại .",0,2,train,máy chiếu của phòng bị mờ nên sửa lại,Tiêu cực,Cơ sở vật chất,9
"nâng cao chất lượng âm thanh và các trang thiết bị cần thiết doubledot loa , micro .",0,2,train,nâng cao chất lượng âm thanh và các trang thiết bị cần thiết doubledot loa micro,Tiêu cực,Cơ sở vật chất,16
cái máy chiếu ở giảng đường 3 quá mờ .,0,2,train,cái máy chiếu ở giảng đường 3 quá mờ,Tiêu cực,Cơ sở vật chất,9
"cải thiện trang thiết bị phòng học doubledot quạt , máy chiếu .",0,2,train,cải thiện trang thiết bị phòng học doubledot quạt máy chiếu,Tiêu cực,Cơ sở vật chất,11
cơ sở vật chất của trường nên được đầu tư làm mới và hiện đại hơn .,0,2,train,cơ sở vật chất của trường nên được đầu tư làm mới và hiện đại hơn,Tiêu cực,Cơ sở vật chất,16
giảng đường 2 và 3 học vào buổi chiều rất nóng bức .,0,2,train,giảng đường 2 và 3 học vào buổi chiều rất nóng bức,Tiêu cực,Cơ sở vật chất,12
"do cửa sổ không có rèm cửa nên khi học bằng máy chiếu thì không có hiệu quả cao , hơi mờ , sinh viên khó khăn trong việc nhìn .",0,2,train,do cửa sổ không có rèm cửa nên khi học bằng máy chiếu thì không có hiệu quả cao hơi mờ sinh viên khó khăn trong việc nhìn,Tiêu cực,Cơ sở vật chất,28
"trang thiết bị như doubledot quạt , micro , máy chiếu , phấn cần được hoàn thiện hơn .",0,2,train,trang thiết bị như doubledot quạt micro máy chiếu phấn cần được hoàn thiện hơn,Tiêu cực,Cơ sở vật chất,15
"nhà trường nên trang bị thêm máy chiếu ở phòng thực hành wzjwz135 , và nên cập nhập lên visual 2008 hay 2010 gì đó , vì em thấy một số máy chạy visual 2005 bị lỗi .",0,2,train,nhà trường nên trang bị thêm máy chiếu ở phòng thực hành wzjwz135 và nên cập nhập lên visual 2008 hay 2010 gì đó vì em thấy một số máy chạy visual 2005 bị lỗi,Tiêu cực,Cơ sở vật chất,35
"đề nghị trang bị thiết bị vật chất tốt hơn doubledot quạt , máy chiếu .",0,2,train,đề nghị trang bị thiết bị vật chất tốt hơn doubledot quạt máy chiếu,Tiêu cực,Cơ sở vật chất,14
"nâng cấp máy tính , cho sinh viên thực hành bấm cáp nhiều hơn .",0,2,train,nâng cấp máy tính cho sinh viên thực hành bấm cáp nhiều hơn,Tiêu cực,Cơ sở vật chất,13
"mỗi khi cần giảng giải bài tập , kiến thức , vấn đề gì mà sử dụng đến mạng wifi thì rất tệ làm tốn thời gian của thầy và sinh viên .",0,2,dev,mỗi khi cần giảng giải bài tập kiến thức vấn đề gì mà sử dụng đến mạng wifi thì rất tệ làm tốn thời gian của thầy và sinh viên,Tiêu cực,Cơ sở vật chất,30
nhà trường nên cập nhật visual studio lên phiên bản mới nhất để tụi em thực hành tốt hơn .,0,2,dev,nhà trường nên cập nhật visual studio lên phiên bản mới nhất để tụi em thực hành tốt hơn,Tiêu cực,Cơ sở vật chất,19
"mong nhà trường cần nâng cấp các phòng thực hành , và phong lab khoa .",0,2,dev,mong nhà trường cần nâng cấp các phòng thực hành và phong lab khoa,Tiêu cực,Cơ sở vật chất,14
cần sử dụng phòng elab và các thiết bị nghe nhìn cho lớp chất lượng cao .,0,2,dev,cần sử dụng phòng elab và các thiết bị nghe nhìn cho lớp chất lượng cao,Tiêu cực,Cơ sở vật chất,16
nâng cấp hệ thống loa cho các phòng học .,0,2,dev,nâng cấp hệ thống loa cho các phòng học,Tiêu cực,Cơ sở vật chất,9
máy chiếu tại phòng học còn mờ .,0,2,dev,máy chiếu tại phòng học còn mờ,Tiêu cực,Cơ sở vật chất,7
"phòng học , micro , máy chiếu cần nâng cấp và cải thiện và bảo trì thường xuyên hơn .",0,2,dev,phòng học micro máy chiếu cần nâng cấp và cải thiện và bảo trì thường xuyên hơn,Tiêu cực,Cơ sở vật chất,17
"em nghĩ nhà trường nên nâng cấp phiên bản của sql vì sql 2005 mà nhà trường đang cho sinh viên thực hành còn thiếu sót nhiều chức năng , hỗ trợ .",0,2,dev,em nghĩ nhà trường nên nâng cấp phiên bản của sql vì sql 2005 mà nhà trường đang cho sinh viên thực hành còn thiếu sót nhiều chức năng hỗ trợ,Tiêu cực,Cơ sở vật chất,31
"sinh viên lớp chất lượng cao nhưng lại xếp thi phòng thực hành của lớp thường , việc cấu hình máy mất hơn nửa tiếng cho cả lớp , chưa kể còn nhiều bất cập khi làm bài thi .",0,2,dev,sinh viên lớp chất lượng cao nhưng lại xếp thi phòng thực hành của lớp thường việc cấu hình máy mất hơn nửa tiếng cho cả lớp chưa kể còn nhiều bất cập khi làm bài thi,Tiêu cực,Cơ sở vật chất,37
mini test trong cả khóa học nhiều hơn .,0,2,dev,mini test trong cả khóa học nhiều hơn,Tiêu cực,Cơ sở vật chất,8
cần lắp thêm quạt và màn che cửa sổ .,0,2,dev,cần lắp thêm quạt và màn che cửa sổ,Tiêu cực,Cơ sở vật chất,9
điều chỉnh trang thiết bị giảng dạy .,0,2,dev,điều chỉnh trang thiết bị giảng dạy,Tiêu cực,Cơ sở vật chất,7
nâng cấp phiên bản của các phần mềm .,0,2,dev,nâng cấp phiên bản của các phần mềm,Tiêu cực,Cơ sở vật chất,8
nhiều trang thiết bị thực hành trong phòng thực hành điện tử cơ bản đa số hư hỏng nhiều cần phải thay mới .,0,2,dev,nhiều trang thiết bị thực hành trong phòng thực hành điện tử cơ bản đa số hư hỏng nhiều cần phải thay mới,Tiêu cực,Cơ sở vật chất,23
"thiết bị thực hành không đáp ứng yêu cầu môn học , như router , switch .",0,2,dev,thiết bị thực hành không đáp ứng yêu cầu môn học như router switch,Tiêu cực,Cơ sở vật chất,14
khi dùng micro em nghe được hai giọng của thầy và của loa rất đau đầu .,0,2,dev,khi dùng micro em nghe được hai giọng của thầy và của loa rất đau đầu,Tiêu cực,Cơ sở vật chất,16
cần phòng thực hành môn học .,0,2,dev,cần phòng thực hành môn học,Tiêu cực,Cơ sở vật chất,6
chỗ thực hành rất nắng và nóng và dụng cụ thực hành rất có hạn .,0,2,dev,chỗ thực hành rất nắng và nóng và dụng cụ thực hành rất có hạn,Tiêu cực,Cơ sở vật chất,15
nên nhanh chóng đưa thiết bị thật vào thực hành .,0,2,dev,nên nhanh chóng đưa thiết bị thật vào thực hành,Tiêu cực,Cơ sở vật chất,10
"phòng học còn rất là bụi , phấn viết bảng thì thiếu trầm trọng , khăn lau bảng thì rách tả tơi .",0,2,dev,phòng học còn rất là bụi phấn viết bảng thì thiếu trầm trọng khăn lau bảng thì rách tả tơi,Tiêu cực,Cơ sở vật chất,20
"phòng học được sắp xếp gần nơi thi công wzjwz125 ồn ào , không học được .",0,2,dev,phòng học được sắp xếp gần nơi thi công wzjwz125 ồn ào không học được,Tiêu cực,Cơ sở vật chất,15
thiết bị còn quá cũ kỹ .,0,2,dev,thiết bị còn quá cũ kỹ,Tiêu cực,Cơ sở vật chất,6
một số máy còn không được cài đặt phần mềm thực hành .,0,2,dev,một số máy còn không được cài đặt phần mềm thực hành,Tiêu cực,Cơ sở vật chất,12
trang thiết bị nên được trang bị thường xuyên .,0,2,dev,trang thiết bị nên được trang bị thường xuyên,Tiêu cực,Cơ sở vật chất,9
phòng quá nóng và chói làm máy chiếu bị mờ .,0,2,dev,phòng quá nóng và chói làm máy chiếu bị mờ,Tiêu cực,Cơ sở vật chất,10
"phòng lab kém , buổi đầu tiên không cài visual , buổi thứ 2 cũng không cài , buổi thứ 3 cũng vậy sinh viên không đi thực hành !",0,2,dev,phòng lab kém buổi đầu tiên không cài visual buổi thứ 2 cũng không cài buổi thứ 3 cũng vậy sinh viên không đi thực hành,Tiêu cực,Cơ sở vật chất,26
phòng học quá bé và thời lượng học quá ít .,0,2,dev,phòng học quá bé và thời lượng học quá ít,Tiêu cực,Cơ sở vật chất,10
máy tính trong phòng thực hành không được tốt cho lắm .,0,2,dev,máy tính trong phòng thực hành không được tốt cho lắm,Tiêu cực,Cơ sở vật chất,11
"phòng máy nên đầu tư đồng bộ một chút , tránh hiện tượng các máy là khác nhau .",0,2,dev,phòng máy nên đầu tư đồng bộ một chút tránh hiện tượng các máy là khác nhau,Tiêu cực,Cơ sở vật chất,17
cần cải thiện tốc độ mạng .,0,2,dev,cần cải thiện tốc độ mạng,Tiêu cực,Cơ sở vật chất,6
nên thu nhỏ lớp học lại .,0,2,dev,nên thu nhỏ lớp học lại,Tiêu cực,Cơ sở vật chất,6
cải thiện tốc dộ mạng .,0,2,dev,cải thiện tốc dộ mạng,Tiêu cực,Cơ sở vật chất,5
cần trang bị thêm các rèm che cho các phòng học ở dãy nhà c nhằm tránh tình trạng không thấy rõ máy chiếu .,0,2,dev,cần trang bị thêm các rèm che cho các phòng học ở dãy nhà c nhằm tránh tình trạng không thấy rõ máy chiếu,Tiêu cực,Cơ sở vật chất,24
"nâng cao trang thiết bị phòng học doubledot máy chiếu , quạt , ổ điện .",0,2,dev,nâng cao trang thiết bị phòng học doubledot máy chiếu quạt ổ điện,Tiêu cực,Cơ sở vật chất,13
"thiết bị phòng lab cũ , chưa đáp ứng được yêu cầu thực hành .",0,2,dev,thiết bị phòng lab cũ chưa đáp ứng được yêu cầu thực hành,Tiêu cực,Cơ sở vật chất,13
"phòng thực hành kém chật lượng , quá nhỏ , nhiều bạn thực hành phải làm bài tập bên ngoài hành lang rồi mới vào trong chấm được .",0,2,dev,phòng thực hành kém chật lượng quá nhỏ nhiều bạn thực hành phải làm bài tập bên ngoài hành lang rồi mới vào trong chấm được,Tiêu cực,Cơ sở vật chất,26
nâng cao thiết bị giảng dạy .,0,2,dev,nâng cao thiết bị giảng dạy,Tiêu cực,Cơ sở vật chất,6
"phòng học quá nóng , xin nhà trường trang bị thêm quạt cho các phòng học dãy c .",0,2,dev,phòng học quá nóng xin nhà trường trang bị thêm quạt cho các phòng học dãy c,Tiêu cực,Cơ sở vật chất,17
đó là hệ thống máy thực hành còn kém .,0,2,dev,đó là hệ thống máy thực hành còn kém,Tiêu cực,Cơ sở vật chất,9
cần chuẩn bị thêm trang thiết bị để hỗ trợ kịp thời trong học tập và thực hành .,0,2,dev,cần chuẩn bị thêm trang thiết bị để hỗ trợ kịp thời trong học tập và thực hành,Tiêu cực,Cơ sở vật chất,18
"phòng học quá gần khu thi công , ồn ào , mất tập trung .",0,2,dev,phòng học quá gần khu thi công ồn ào mất tập trung,Tiêu cực,Cơ sở vật chất,12
lớp em học thì máy hay có sự cố .,0,2,dev,lớp em học thì máy hay có sự cố,Tiêu cực,Cơ sở vật chất,9
tăng chất lượng các thiết bị phục vụ giảng dạy .,0,2,dev,tăng chất lượng các thiết bị phục vụ giảng dạy,Tiêu cực,Cơ sở vật chất,10
nâng cao trang thiết bị phòng học doubledot quạt .,0,2,dev,nâng cao trang thiết bị phòng học doubledot quạt,Tiêu cực,Cơ sở vật chất,9
vấn đề nghe từ thiết bị không tốt lắm .,0,2,dev,vấn đề nghe từ thiết bị không tốt lắm,Tiêu cực,Cơ sở vật chất,9
các dụng cụ còn hư nhiều .,0,2,dev,các dụng cụ còn hư nhiều,Tiêu cực,Cơ sở vật chất,6
"cần nâng cấp phòng học , máy chiếu .",0,2,dev,cần nâng cấp phòng học máy chiếu,Tiêu cực,Cơ sở vật chất,7
"phòng học còn nóng và bụi bặm , máy chiếu tuy nhìn được nhưng như vậy vẫn là mờ , nếu ngồi xa hay hôm nào sáng quá sẽ khó thấy .",0,2,dev,phòng học còn nóng và bụi bặm máy chiếu tuy nhìn được nhưng như vậy vẫn là mờ nếu ngồi xa hay hôm nào sáng quá sẽ khó thấy,Tiêu cực,Cơ sở vật chất,29
cải tiến trang thiết bị thường xuyên hơn .,0,2,dev,cải tiến trang thiết bị thường xuyên hơn,Tiêu cực,Cơ sở vật chất,8
nên cải tiến phòng thực hành .,0,2,dev,nên cải tiến phòng thực hành,Tiêu cực,Cơ sở vật chất,6
"trang thiết bị phục vụ còn hạn chế , không có nhiều thời gian trực tiếp thực hành .",0,2,dev,trang thiết bị phục vụ còn hạn chế không có nhiều thời gian trực tiếp thực hành,Tiêu cực,Cơ sở vật chất,17
quá ít thiết bị cho sinh viên thực hành .,0,2,dev,quá ít thiết bị cho sinh viên thực hành,Tiêu cực,Cơ sở vật chất,9
"cần nâng cấp các phòng học thực hành , phòng máy quá tệ để thực hành , các phiên bản phần mềm cũ .",0,2,dev,cần nâng cấp các phòng học thực hành phòng máy quá tệ để thực hành các phiên bản phần mềm cũ,Tiêu cực,Cơ sở vật chất,21
