feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
các buổi ngoại khóa nên được mở .,0,3,test,các buổi ngoại khóa nên được mở,Tiêu cực,Khác,7
tâm lý .,2,3,test,tâm lý,Trung lập,Khác,2
em mong là có phần khảo sát môn học ở giữa kỳ chứ cuối kỳ thì môn học đã qua đi rồi .,0,3,test,em mong là có phần khảo sát môn học ở giữa kỳ chứ cuối kỳ thì môn học đã qua đi rồi,Tiêu cực,Khác,22
môn này em không đươc học với cô wzjwz160 .,0,3,test,môn này em không đươc học với cô wzjwz160,Tiêu cực,Khác,9
kỹ những chương cuối .,2,3,test,kỹ những chương cuối,Trung lập,Khác,4
cả cuộc sống sau này lẫn trong môn học .,2,3,test,cả cuộc sống sau này lẫn trong môn học,Trung lập,Khác,9
đã có làm đơn với phòng đào tạo .,2,3,test,đã có làm đơn với phòng đào tạo,Trung lập,Khác,8
đảm bảo chất lượng tốt .,1,3,test,đảm bảo chất lượng tốt,Tích cực,Khác,5
em không hiểu .,0,3,test,em không hiểu,Tiêu cực,Khác,3
cám ơn cô đã dạy lớp em .,1,3,test,cám ơn cô đã dạy lớp em,Tích cực,Khác,7
đó là ý kiến cá nhân của em về giảng viên môn anh văn 2 này .,2,3,test,đó là ý kiến cá nhân của em về giảng viên môn anh văn 2 này,Trung lập,Khác,16
không ý kiến .,2,3,test,không ý kiến,Trung lập,Khác,3
đừng nghĩ mọi thứ tự em đã biết trước hết colonsmile .,0,3,test,đừng nghĩ mọi thứ tự em đã biết trước hết colonsmile,Tiêu cực,Khác,11
không hiểu học ra để áp dụng vào cái gì .,0,3,test,không hiểu học ra để áp dụng vào cái gì,Tiêu cực,Khác,10
tất cả .,2,3,test,tất cả,Trung lập,Khác,2
rất không hài lòng .,0,3,test,rất không hài lòng,Tiêu cực,Khác,4
vì thế không thể tốt toàn vẹn được .,0,3,test,vì thế không thể tốt toàn vẹn được,Tiêu cực,Khác,8
dứt khoát .,1,3,test,dứt khoát,Tích cực,Khác,2
trời nóng .,0,3,test,trời nóng,Tiêu cực,Khác,2
sáng tạo trong giảng dạy .,1,3,test,sáng tạo trong giảng dạy,Tích cực,Khác,5
nắng vào buổi sáng ở gần cửa sổ .,0,3,test,nắng vào buổi sáng ở gần cửa sổ,Tiêu cực,Khác,8
em mong giờ lên lớp có những niềm vui hơn .,0,3,test,em mong giờ lên lớp có những niềm vui hơn,Tiêu cực,Khác,10
chúng em đã nghỉ khoảng 4 tuần như thế .,2,3,test,chúng em đã nghỉ khoảng 4 tuần như thế,Trung lập,Khác,9
"em là sinh viên khó khăn , phải vừa làm vừa học , nên thời gian trống không được linh hoạt .",0,3,test,em là sinh viên khó khăn phải vừa làm vừa học nên thời gian trống không được linh hoạt,Tiêu cực,Khác,19
làm sao có thể tìm thấy điểm không hài lòng được .,1,3,test,làm sao có thể tìm thấy điểm không hài lòng được,Tích cực,Khác,11
học được nhiều điều mới không nằm trong sách vở .,1,3,test,học được nhiều điều mới không nằm trong sách vở,Tích cực,Khác,10
đó là điều mà em mong muốn mỗi khi đến lớp .,1,3,test,đó là điều mà em mong muốn mỗi khi đến lớp,Tích cực,Khác,11
"không có , chỉ là do em lười học nên không tiếp thu được .",2,3,test,không có chỉ là do em lười học nên không tiếp thu được,Trung lập,Khác,13
học sinh chưa thật sự đạt được kiến thức đầy đủ .,0,3,test,học sinh chưa thật sự đạt được kiến thức đầy đủ,Tiêu cực,Khác,11
sự nhiệt tình và tâm huyết .,1,3,test,sự nhiệt tình và tâm huyết,Tích cực,Khác,6
em xin cám ơn !,1,3,test,em xin cám ơn,Tích cực,Khác,4
cầu kỳ .,2,3,test,cầu kỳ,Trung lập,Khác,2
hy vọng môn nào cũng như môn này thì quá tốt .,1,3,test,hy vọng môn nào cũng như môn này thì quá tốt,Tích cực,Khác,11
lớp quá đông .,0,3,test,lớp quá đông,Tiêu cực,Khác,3
do khi ra trường các công ty chủ yếu đánh mạnh phần thực hành và vận dụng .,2,3,test,do khi ra trường các công ty chủ yếu đánh mạnh phần thực hành và vận dụng,Trung lập,Khác,17
tình huống hay .,1,3,test,tình huống hay,Tích cực,Khác,3
vì giữa kỳ do em bỏ lở .,2,3,test,vì giữa kỳ do em bỏ lở,Trung lập,Khác,7
em xin hết .,2,3,test,em xin hết,Trung lập,Khác,3
sinh viên không hiểu lắm .,0,3,test,sinh viên không hiểu lắm,Tiêu cực,Khác,5
hầu như không có điều không hài lòng .,2,3,test,hầu như không có điều không hài lòng,Trung lập,Khác,8
bọn em không thể nghe rõ .,0,3,test,bọn em không thể nghe rõ,Tiêu cực,Khác,6
không có !,2,3,test,không có,Trung lập,Khác,2
tiếp thu bài cũng ổn .,2,3,test,tiếp thu bài cũng ổn,Trung lập,Khác,5
hoàn toàn bình thường .,2,3,test,hoàn toàn bình thường,Trung lập,Khác,4
được biết thêm nhiều kiến thức khác ở bên ngoài giúp mở rộng tầm mắt .,1,3,test,được biết thêm nhiều kiến thức khác ở bên ngoài giúp mở rộng tầm mắt,Tích cực,Khác,15
lớp quá đông nên khó tiếp thu .,0,3,test,lớp quá đông nên khó tiếp thu,Tiêu cực,Khác,7
một số lúc .,2,3,test,một số lúc,Trung lập,Khác,3
hay và bổ ích .,1,3,test,hay và bổ ích,Tích cực,Khác,4
tạm thời chưa có .,2,3,test,tạm thời chưa có,Trung lập,Khác,4
lớp buồn không có ý kiến nhiều .,0,3,test,lớp buồn không có ý kiến nhiều,Tiêu cực,Khác,7
giáo trình mới .,2,3,test,giáo trình mới,Trung lập,Khác,3
học không hiểu .,0,3,test,học không hiểu,Tiêu cực,Khác,3
không ạ .,2,3,test,không ạ,Trung lập,Khác,2
cực kỳ tận tâm .,1,3,test,cực kỳ tận tâm,Tích cực,Khác,4
hiệu quả .,1,3,test,hiệu quả,Tích cực,Khác,2
tồi tệ .,0,3,test,tồi tệ,Tiêu cực,Khác,2
đồ án hay .,1,3,test,đồ án hay,Tích cực,Khác,3
học vậy đâu phải là học .,0,3,test,học vậy đâu phải là học,Tiêu cực,Khác,6
khá dễ hiểu .,1,3,test,khá dễ hiểu,Tích cực,Khác,3
rất hài lòng .,1,3,test,rất hài lòng,Tích cực,Khác,3
mặc dù đánh good nhưng vì em yếu anh văn nên em không hiểu gì về lý thuyết cả .,0,3,test,mặc dù đánh good nhưng vì em yếu anh văn nên em không hiểu gì về lý thuyết cả,Tiêu cực,Khác,19
với lại đặc thù sinh viên trường em nó khác cô ạ .,2,3,test,với lại đặc thù sinh viên trường em nó khác cô ạ,Trung lập,Khác,12
có kiến thức để lập trình .,1,3,test,có kiến thức để lập trình,Tích cực,Khác,6
thảo luận được nhiều vấn đề .,1,3,test,thảo luận được nhiều vấn đề,Tích cực,Khác,6
không có điều gì không hài lòng .,1,3,test,không có điều gì không hài lòng,Tích cực,Khác,7
môn này em học tệ nên không có ý kiến .,0,3,test,môn này em học tệ nên không có ý kiến,Tiêu cực,Khác,10
"em không định hướng được mình sẽ học gì , khi học thì em không biết ứng dụng vào thực tế ra sao .",0,3,test,em không định hướng được mình sẽ học gì khi học thì em không biết ứng dụng vào thực tế ra sao,Tiêu cực,Khác,22
tuyệt vời !,1,3,test,tuyệt vời,Tích cực,Khác,2
sinh viên khó tiếp thu kiến thức .,0,3,test,sinh viên khó tiếp thu kiến thức,Tiêu cực,Khác,7
quá nhiều .,0,3,test,quá nhiều,Tiêu cực,Khác,2
các yêu cầu của môn cần ghi rõ .,0,3,test,các yêu cầu của môn cần ghi rõ,Tiêu cực,Khác,8
giờ là 2014 rồi !,2,3,test,giờ là 2014 rồi,Trung lập,Khác,4
tương đối hài lòng .,1,3,test,tương đối hài lòng,Tích cực,Khác,4
chất lượng tốt không cần cải tiến .,1,3,test,chất lượng tốt không cần cải tiến,Tích cực,Khác,7
omg .,0,3,test,omg,Tiêu cực,Khác,1
lớp học ồn .,0,3,test,lớp học ồn,Tiêu cực,Khác,3
giữ nguyên hình thức cũ !,2,3,test,giữ nguyên hình thức cũ,Trung lập,Khác,5
kỹ lưỡng .,1,3,test,kỹ lưỡng,Tích cực,Khác,2
không được đánh mạnh .,0,3,test,không được đánh mạnh,Tiêu cực,Khác,4
tốt rồi .,1,3,test,tốt rồi,Tích cực,Khác,2
vì thời gian trong lớp tập trung hơn .,2,3,test,vì thời gian trong lớp tập trung hơn,Trung lập,Khác,8
còn thiếu bài giảng trên moodle .,0,3,test,còn thiếu bài giảng trên moodle,Tiêu cực,Khác,6
lớp có 2 giảng viên hướng dẫn là cô wzjwz90 và thầy wzjwz91 .,2,3,test,lớp có 2 giảng viên hướng dẫn là cô wzjwz90 và thầy wzjwz91,Trung lập,Khác,13
"em không học thầy này mà sao lại có khảo sát , em không rõ cho lắm .",0,3,test,em không học thầy này mà sao lại có khảo sát em không rõ cho lắm,Tiêu cực,Khác,16
điều đó làm tăng áp lực cho sinh viên .,0,3,test,điều đó làm tăng áp lực cho sinh viên,Tiêu cực,Khác,9
làm sao vớt vát được .,0,3,test,làm sao vớt vát được,Tiêu cực,Khác,5
cố chấp .,0,3,test,cố chấp,Tiêu cực,Khác,2
mặc dù có kiến thức tốt !,2,3,test,mặc dù có kiến thức tốt,Trung lập,Khác,6
thao tác giáo án điện tử và các phần mềm hỗ trợ nhiều hơn .,0,3,test,thao tác giáo án điện tử và các phần mềm hỗ trợ nhiều hơn,Tiêu cực,Khác,14
"cung cấp đầy đủ tài liệu và giáo trình môn học , nhiệt tình , tận tâm với sinh viên .",1,3,test,cung cấp đầy đủ tài liệu và giáo trình môn học nhiệt tình tận tâm với sinh viên,Tích cực,Khác,18
số lượng sinh viên trên một lớp cần ít hơn .,0,3,test,số lượng sinh viên trên một lớp cần ít hơn,Tiêu cực,Khác,10
chỉ học cho qua chứ không thu lượm được điều gì mới .,0,3,test,chỉ học cho qua chứ không thu lượm được điều gì mới,Tiêu cực,Khác,12
học được nhiều kỹ năng mới và hay .,1,3,test,học được nhiều kỹ năng mới và hay,Tích cực,Khác,8
tuyệt .,1,3,test,tuyệt,Tích cực,Khác,1
cũng được .,2,3,test,cũng được,Trung lập,Khác,2
tạm .,2,3,test,tạm,Trung lập,Khác,1
khiến sinh viên mơ hồ về môn này .,0,3,test,khiến sinh viên mơ hồ về môn này,Tiêu cực,Khác,8
cái này vấn đề chung của cả nước mất rồi colonhihi .,2,3,test,cái này vấn đề chung của cả nước mất rồi colonhihi,Trung lập,Khác,11
em không có ý kiến gì .,2,3,test,em không có ý kiến gì,Trung lập,Khác,6
có lời cho công việc sau này của mình không .,0,3,test,có lời cho công việc sau này của mình không,Tiêu cực,Khác,10
"rất tốt , bám sát môn học .",1,3,test,rất tốt bám sát môn học,Tích cực,Khác,6
tính kỷ luật cao .,1,3,test,tính kỷ luật cao,Tích cực,Khác,4
không ổn .,0,3,test,không ổn,Tiêu cực,Khác,2
hy vọng học kỳ tiếp theo được học môn cấu trúc rời rạc của thầy .,0,3,test,hy vọng học kỳ tiếp theo được học môn cấu trúc rời rạc của thầy,Tiêu cực,Khác,15
chúng em phải vất vả lắm mới có thể hoàn thành được .,0,3,test,chúng em phải vất vả lắm mới có thể hoàn thành được,Tiêu cực,Khác,12
rất thất vọng !,0,3,test,rất thất vọng,Tiêu cực,Khác,3
dạ em không có ý kiến về vấn đề này .,2,3,test,dạ em không có ý kiến về vấn đề này,Trung lập,Khác,10
"cần , kiệm , liêm , chính .",1,3,test,cần kiệm liêm chính,Tích cực,Khác,4
không có gì không hài lòng cả .,2,3,test,không có gì không hài lòng cả,Trung lập,Khác,7
không có sự hứng thú khi lên lớp .,0,3,test,không có sự hứng thú khi lên lớp,Tiêu cực,Khác,8
rất hay .,1,3,test,rất hay,Tích cực,Khác,2
mưa cho nghỉ ạ colonsmile .,0,3,test,mưa cho nghỉ ạ colonsmile,Tiêu cực,Khác,5
năng động .,1,3,test,năng động,Tích cực,Khác,2
kiến thức tổng hợp .,2,3,test,kiến thức tổng hợp,Trung lập,Khác,4
khả năng tư duy được nâng cao .,1,3,test,khả năng tư duy được nâng cao,Tích cực,Khác,7
chú thích những phần cần phải tập trung .,2,3,test,chú thích những phần cần phải tập trung,Trung lập,Khác,8
wzjwz217 là thầy nào ?,0,3,test,wzjwz217 là thầy nào,Tiêu cực,Khác,4
bài thực hành nên mang tính chất bắt buộc hoặc khuyến khích sinh viên làm để lấy điểm cộng để tạo động lực cũng như hứng thú với bài thực hành hơn .,1,3,test,bài thực hành nên mang tính chất bắt buộc hoặc khuyến khích sinh viên làm để lấy điểm cộng để tạo động lực cũng như hứng thú với bài thực hành hơn,Tích cực,Khác,32
tôi hài lòng .,1,3,test,tôi hài lòng,Tích cực,Khác,3
không hài lòng tất cả .,0,3,test,không hài lòng tất cả,Tiêu cực,Khác,5
"cả 3 , 4 buổi thực hành theo hình thức 2 môn này có thầy thầy này tham gia hay hường dẫn buổi nào đâu mà đánh giá , chỉ có mỗi thầy wzjwz100 thôi .",0,3,test,cả 3 4 buổi thực hành theo hình thức 2 môn này có thầy thầy này tham gia hay hường dẫn buổi nào đâu mà đánh giá chỉ có mỗi thầy wzjwz100 thôi,Tiêu cực,Khác,33
đi sâu vào vấn đề khó hơn .,1,3,test,đi sâu vào vấn đề khó hơn,Tích cực,Khác,7
phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn .,2,3,test,phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn,Trung lập,Khác,19
tỉ mỉ .,1,3,test,tỉ mỉ,Tích cực,Khác,2
chuyên sâu .,1,3,test,chuyên sâu,Tích cực,Khác,2
hy vọng đây không phải là sinh viên đầu tiên phản ánh vấn đề này .,0,3,test,hy vọng đây không phải là sinh viên đầu tiên phản ánh vấn đề này,Tiêu cực,Khác,15
chép bài nhiều .,0,3,test,chép bài nhiều,Tiêu cực,Khác,3
khá nhiệt tình .,1,3,test,khá nhiệt tình,Tích cực,Khác,3
bơi rất vui .,1,3,test,bơi rất vui,Tích cực,Khác,3
hầu hết sinh viên đều ngủ gật trong lớp .,0,3,test,hầu hết sinh viên đều ngủ gật trong lớp,Tiêu cực,Khác,9
trung bình .,2,3,test,trung bình,Trung lập,Khác,2
mọi thứ đều ổn .,2,3,test,mọi thứ đều ổn,Trung lập,Khác,4
đôi lúc hơi sợ .,0,3,test,đôi lúc hơi sợ,Tiêu cực,Khác,4
học để làm gì !,0,3,test,học để làm gì,Tiêu cực,Khác,4
thanks !,2,3,test,thanks,Trung lập,Khác,1
đáng để học tập .,1,3,test,đáng để học tập,Tích cực,Khác,4
"sửa bài tập khó , giảng viên nhiệt tình .",1,3,test,sửa bài tập khó giảng viên nhiệt tình,Tích cực,Khác,8
"chào quý thầy cô , phương pháp học tập mới cdio em cảm thấy được áp dụng không hợp lý , ví dụ tuần này thầy wzjwz39 đang dạy vấn đề đó , do kiến thức còn nhiều nên sinh viên chưa nắm , đến tuần sau thầy toàn vào lại dạy một kiến thức hoàn toàn khác .",0,3,test,chào quý thầy cô phương pháp học tập mới cdio em cảm thấy được áp dụng không hợp lý ví dụ tuần này thầy wzjwz39 đang dạy vấn đề đó do kiến thức còn nhiều nên sinh viên chưa nắm đến tuần sau thầy toàn vào lại dạy một kiến thức hoàn toàn khác,Tiêu cực,Khác,54
cần có giờ ra chơi giữa giờ vì học liên tục năm tiết đôi khi khiến sinh viên mệt mà khó tiếp thu bài giảng .,0,3,test,cần có giờ ra chơi giữa giờ vì học liên tục năm tiết đôi khi khiến sinh viên mệt mà khó tiếp thu bài giảng,Tiêu cực,Khác,25
hoạt động nhóm .,2,3,test,hoạt động nhóm,Trung lập,Khác,3
đáng để học hỏi !,1,3,test,đáng để học hỏi,Tích cực,Khác,4
đó là một động lực rất lớn để tụi em hoàn thành hết tất cả bài tập của thầy .,2,3,test,đó là một động lực rất lớn để tụi em hoàn thành hết tất cả bài tập của thầy,Trung lập,Khác,19
học khó hiểu .,0,3,test,học khó hiểu,Tiêu cực,Khác,3
làm cho các bạn bị thiệt thòi .,0,3,test,làm cho các bạn bị thiệt thòi,Tiêu cực,Khác,7
"hôm trước lúc hỏi vấn đề này ok chưa thầy , thầy bảo ok rồi , hôm sau lên báo cáo thì nhè chỗ đó ra mà chửi .",0,3,test,hôm trước lúc hỏi vấn đề này ok chưa thầy thầy bảo ok rồi hôm sau lên báo cáo thì nhè chỗ đó ra mà chửi,Tiêu cực,Khác,26
hiểu và áp dụng được vào trong thực tế cuộc sống .,1,3,test,hiểu và áp dụng được vào trong thực tế cuộc sống,Tích cực,Khác,11
sử dụng nhiều ví dụ giúp sinh viên nắm kiến thức nhanh .,1,3,test,sử dụng nhiều ví dụ giúp sinh viên nắm kiến thức nhanh,Tích cực,Khác,12
vì em đã gần như không có được gì !,0,3,test,vì em đã gần như không có được gì,Tiêu cực,Khác,9
"ngoài thời gian cố định như trong thời khóa biểu của nhà trường , em đều cố gắng sắp xếp đi đủ .",2,3,test,ngoài thời gian cố định như trong thời khóa biểu của nhà trường em đều cố gắng sắp xếp đi đủ,Trung lập,Khác,21
"nên trả lời những câu hỏi của sinh viên một cách nhanh nhất , không nên lẫn tránh hoặc bỏ qua những câu hỏi của sinh viên .",0,3,test,nên trả lời những câu hỏi của sinh viên một cách nhanh nhất không nên lẫn tránh hoặc bỏ qua những câu hỏi của sinh viên,Tiêu cực,Khác,26
hầu như chúng em không tiếp thu được gì .,0,3,test,hầu như chúng em không tiếp thu được gì,Tiêu cực,Khác,9
chô tiếng việt giống như là copy nguyên văn từ google dịch vậy .,2,3,test,chô tiếng việt giống như là copy nguyên văn từ google dịch vậy,Trung lập,Khác,13
